feature,weight
gene_1092,0.012387981
gene_1093,0.024094218
gene_1094,0.0059477133
gene_1095,0.008496
gene_1096,0.039088547
gene_1097,0.019675002
gene_1098,0.015039905
gene_1099,0.028766934
gene_1100,0.0018395202
gene_1101,0.027287813
gene_1102,0.0043712463
gene_1103,0.010941349
gene_1104,0.034210905
gene_1105,0.004562408
gene_1106,0.008389514
gene_1107,0.019598864
gene_1108,0.024368633
gene_1109,0.026380895
gene_1110,0.019856237
gene_1111,0.016758969
gene_1112,0.034068104
gene_1113,0.073406205
gene_1114,0.009288393
gene_1115,0.024130307
gene_1116,0.0059743905
gene_1117,0.014797573
gene_1118,0.0144670615
gene_1119,0.010480666
gene_1120,0.014456053
gene_1121,0.010491122
gene_1122,0.04976732
gene_1123,0.06675011
gene_1124,0.018026784
gene_1125,0.041924007
gene_1126,0.009643181
gene_1127,0.029229123
gene_1128,0.010344907
gene_1129,0.114125416
gene_1130,0.012392799
gene_1131,0.00877986
gene_1132,0.026177878
gene_1133,0.021101676
gene_1134,0.039460965
gene_1135,0.03297838
gene_1136,0.049431015
gene_1137,0.024413059
gene_1138,0.020831477
gene_1139,0.010826432
gene_1140,0.04249235
gene_1141,0.005439507
gene_1142,0.0026868829
gene_1143,0.011094808
gene_1144,0.0070677437
gene_1145,0.0279518
gene_1146,0.0060581993
gene_1147,0.008077483
gene_1148,0.10194859
gene_1149,0.13506909
gene_1150,0.0113304425
gene_1151,0.014655068
gene_1152,0.012549369
gene_1153,0.009275221
gene_1154,0.0076016374
gene_1155,0.006979204
gene_1156,0.056109436
gene_1157,0.031002767
gene_1158,0.025357613
gene_1159,0.04469796
gene_1160,0.006770523
gene_1161,0.027390944
gene_1162,0.0013578199
gene_1163,0.027606169
gene_1164,0.009045628
gene_1165,0.023990305
gene_1166,0.015076837
gene_1167,0.011798031
gene_1168,0.0010206463
gene_1169,0.022563605
gene_1170,0.005599988
gene_1171,0.0021559903
gene_1172,0.007861506
gene_1173,0.020027077
gene_1174,0.0127598895
gene_1175,0.011912257
gene_1176,0.004809978
gene_1177,0.023687877
gene_1178,0.011630626
gene_1179,0.038333643
gene_1180,0.039424896
gene_1181,0.008452956
gene_1182,0.025094029
gene_1183,0.033530515
gene_1184,0.029812863
gene_1185,0.008997106
gene_1186,0.012178603
gene_1187,0.045883536
gene_1188,0.030870805
gene_1189,0.100399
gene_1190,0.021810457
gene_1191,0.04225177
gene_1192,0.016427286
gene_1193,0.019190758
gene_1194,0.015821481
gene_1195,0.014432593
gene_1196,0.0030249143
gene_1197,0.0031251954
gene_1198,0.027722983
gene_1199,0.020878958
gene_1200,0.019098083
gene_1201,0.010925362
gene_1202,0.009346851
